,Positive,Negative
0,0,1
1,"RT @scotgov: If you have to go to work or make another essential journey, make sure you stay safe to protect yourself and others from #coro…",Just read Wk3 of @FirstTimeInside #SaughtonSonnets and can tell you there are a couple of beauts in there. The firs… https://t.co/V9LPJoMVcC
