,Positive,Negative
0,39,94
1,Promising coronavirus vaccine heads for mass production in India..... #India #Oxford #CoronavirusVaccine #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVIDー19 #CoronavirusOutbreak,"CRPF battalion reports 47 COVID-19 cases, 1 death in Delhi..... #India #CRPF #Delhi #Covid19India #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVIDー19 #CoronavirusOutbreak"
2,US military flights fly over New York to honour health workers battling coronavirus.. #UnitedStates #NewYork #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVIDー19 #CoronavirusOutbreak,Moody's sees India's GDP growth this year at 0.2%.. #Moody #India #GDP #Economy #Slowdown #Coronavirus #COVID19
3,"British Airways to cut up to 12,000 jobs over coronavirus #TPEoorhh https://www.thepigeonexpress.com/british-airways-to-cut-up-to-12000-jobs-over-coronavirus/",'China's failure has led 184 countries going through hell': Trump pins blame on China..... #DonaldTrump #UnitedStates #China #Wuhan #ChinaVirus #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVIDー19 #CoronavirusOutbreak
4,"Future of work --> How the coronavirus pandemic will impact the future of work https://www.cnbc.com/2020/04/29/how-the-coronavirus-pandemic-will-impact-the-future-of-work.html?__source=twitter%7Cmakeit+, see more http://tweetedtimes.com/v/18033?s=tnp",Coronavirus: Wuhan's seafood market virus confirmed in all most 20 countries.... || #China #Wuhan #Coronavirus #ChinaVirus #WuhanCoronavirus #CoronoaVirus #CoronaOutbreak #ChinaCoronaVirus
5,"Couple separated 2,500 km apart wed amid coronavirus lockdown..... #Kerala #UttarPradesh #Wedding #India #Lockdown #Covid19India #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVIDー19 #CoronavirusOutbreak",Number of confirmed coronavirus cases has overtaken the 2003 SARS outbreak.... || #SARS #China #Wuhan #Coronavirus #ChinaVirus #WuhanCoronavirus #CoronoaVirus #CoronaOutbreak #ChinaCoronaVirus
6,"British Airways to cut up to 12,000 jobs over coronavirus.. #BritishAirways #UnitedKingdom #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVIDー19 #CoronavirusOutbreak","China Coronavirus: Death toll rises to 170, infects 7,711 people. Some 81,000 people kept under observation for possible infection..... || #China #Wuhan #Coronavirus #ChinaVirus #WuhanCoronavirus #CoronoaVirus #CoronaOutbreak #ChinaCoronaVirus"
7,India extends lockdown in 'containment zones' but allows partial reopening elsewhere.. #India #Unlock #Lockdown5 #Coronavirus #COVID #COVID19India #COVID19 #UnlockOne #Unlock1,"'China is facing a grave situation,' President Jinping on Wuhan's deadly coronavirus.... || #ChinaVirus #CoronaVirus #WuhanCoronavirus #China #Wuhan #CoronoaVirus #ChinaCoronaVirus #XiJinping"
8,Empty Delhi-Moscow Air India flight asked to return mid-air after pilot tests positive for coronavirus... #Delhi #India #Moscow #Russia #AirIndia #Coronavirus #CoronavirusPandemic #Covid_19 #Pandemic #COVID #COVID19 #COVID2019 #COVIDー19,10-year-old boy diagnosed with Wuhan coronavirus shows no symptoms raises concerns if the virus is spreading undetected... || #China #Wuhan #Coronavirus #ChinaVirus #WuhanCoronavirus #CoronoaVirus #CoronaOutbreak #ChinaCoronaVirus
9,Owner died but dog continues to visit Wuhan hospital for 3 months. || #Wuhan #China #Coronavirus #CoronavirusPandemic #Covid_19 #Pandemic #COVID #COVID19 #COVID2019 #COVIDー19,Snakes may be the source of the deadly Wuhan coronavirus outbreak.. || #ChinaVirus #Wuhan #China #CoronoaVirus #CoronaVirus #WuhanCoronavirus #Snakes #CoronaOutbreak #ChinaCoronaVirus
10,Bali zoo names newborn baby giraffe Corona in honour of her birth during the global pandemic. #Indonesia #Bali #Giraffe #Coronavirus #COVID19,Wuhan's Deadly Coronavirus Explained: Why Should You Worry Its Spread..... #ChinaVirus #CoronaVirus #WuhanCoronavirus #China #Wuhan #CoronoaVirus #CoronaOutbreak #WuhanVirus #ChinaCoronaVirus
11,"In Pictures: China is express-building a new 1,000-bed hospital to treat coronavirus patients.... || #Wuhan #China #ChinaVirus #WuhanCoronavirus #CoronoaVirus #CoronaOutbreak #ChinaCoronaVirus",Coronavirus: Wuhan's seafood market virus confirmed in all most 20 countries.... #China #Wuhan #Coronavirus #ChinaVirus #WuhanCoronavirus #CoronoaVirus #CoronaOutbreak #ChinaCoronaVirus
