,Positive,Negative
0,"(6/13) e-Town Hall by #AIAA LA LV &amp; SCALACS w/ Dr. Claire Leon (LMU), Dr. Anju Gupta (U. Toledo), &amp; Kevin McNulty (… https://t.co/NkbN3oBU2w",
