,Positive,Negative
0,1,0
1,Coronavirus: The Hammer and the Dance - Tomas Pueyo - Medium https://medium.com/@tomaspueyo/coronavirus-the-hammer-and-the-dance-be9337092b56 …,"Serious question: if he got the coronavirus,would they lie about it and cover it up "
