,Positive,Negative
0,0,4
1,Join us tomorrow at 8 AM on Temple Mount as it is reopening for the first time since beginning of Coronavirus crisis. We will be broadcasting live on The Shalom Jerusalem Foundation YouTube channel and The Shalom Jerusalem Foundation Facebook page. ,"Coronavirus fraud: UK victims lose 800,000 pounds in scams according to report. Beware and stay informed. #Coronavius #Corona #Covid_19 #Alertpic.twitter.com/qpNbFL1p5n"
2,"Italy: 3 Serie A games in Italy on Sunday, including Inter Milan vs. Sampdoria, have been called off by the government after a coronavirus outbreak in Milan https://twitter.com/AmichaiStein1/status/1231359676627005441 …",
3,RT @stickyerhamas: Now u know how Jews feel Winston #COVID19 #JewsLivesMatter https://t.co/T41RomPwQd,
4,"Creating memories of our life during #COVID19

Day 2/7 #Mylifeinpictures 
No words, Just 📸 https://t.co/Dxq1Z6ts0V",
