,Positive,Negative
0,7,0
1,RT @UN_Women: These women farmers in Georgia show what solidarity and compassion look like amid the #COVID19 crisis. https://t.co/LGpVcsXPbi,As if the Corona virus was no longer an issue..
2,,RT @HotMenFantasy: RT if you want MORE HOT VIDEOS of #STR8 #MEN🔥🍆✊🏼💦#alterpinoy #alterph #altermnl #alterworld #alterphilippines #barako #G…
3,,"RT @ChigozieMbah1: No be mouth ..
You be winch...
God bless you @HorseRacingTurf https://t.co/8QXLLnflRs"
4,,RT @_Marisza: Second wave is coming ~
5,,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…"
6,,"RT @MsPhelps: A number of publishers (incl. ACS, Elsevier, SpringerNature, Wiley) reserve the right to have #COVID19-related papers removed…"
