,Positive,Negative
0,3,1
1,"Colorado confirms 766 coronavirus deaths, nearly 15,000 cases https://www.newsaggregated.com/colorado-confirms-766-coronavirus-deaths-nearly-15000-cases/",
2,Three U.S. airports to check passengers for deadly Chinese coronavirus https://www.newsaggregated.com/three-u-s-airports-to-check-passengers-for-deadly-chinese-coronavirus/ …,
3,YVR on alert for deadly coronavirus spreading from China https://www.newsaggregated.com/yvr-on-alert-for-deadly-coronavirus-spreading-from-china/ …pic.twitter.com/74jUiSkkbs,
4,Coronavirus concerns put damper on Metro Vancouver Lunar New Year celebrations https://www.newsaggregated.com/coronavirus-concerns-put-damper-on-metro-vancouver-lunar-new-year-celebrations/ …pic.twitter.com/qf0dq0BzCc,
