,Positive,Negative
0,0,1
1,3 U.S. Airports Will Start Screening For New Coronavirus From China http://dlvr.it/RNHDTr pic.twitter.com/y0NXYZIfyA,Fight Against Wuhan Coronavirus Complicated By Return Of Lunar New Year Travelers From Outside China http://dlvr.it/RNshzv pic.twitter.com/Irgpgu62wg
2,4th U.S. Coronavirus Case Confirmed In Los Angeles County http://dlvr.it/RNpGvC pic.twitter.com/Aqjnjt98QM,
