,Positive,Negative
0,What is a coronavirus? (Elizabeth Cox | TED-Ed) https://www.ted.com/talks/elizabeth_cox_what_is_a_coronavirus?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread @TEDTalksより,
