,Positive,Negative
0,2,1
1,Yuppp #coronavirus just Covid-19 and not another name ,"RT @serenitysakinah: To be infected but not have symptoms is probably the scariest thing about this pandemic

• You might infect other peop…"
2,"RT @MelGohCNA: Malaysians are flying again, some are more careful than others. Only passengers are allowed into the airport.  Face mask mus…",
