,Positive,Negative
0,1,0
1,I’m guessing Wilbur Ross is your typical “good Christian”. The type of wealthy that celebrate diseases that can quickly kill large numbers of the poor. Commerce secretary says deadly coronavirus could be good for America ,
2,"I’m guessing Wilbur Ross is your typical “good Christian”. The type of wealthy that celebrate diseases that can quickly kill large numbers of the poor.

Commerce secretary says deadly coronavirus could be good for America https://americanindependent.com/wilbur-ross-coronavirus-china-us-economy-commerce-secretary-donald-trump-fox-business/ …",
