,Positive,Negative
0,1,0
1,"Those who order their tickets now will receive special access to our Didney World ""Bunker"" where you will be safe from the Coronavirus",
2,"I could eat a taquito right now , but they are probably going to close tomorrow until all employees get tested for #coronavirus  before working the drive-thru.",
