,Positive,Negative
0,1,0
1,"@RealCandaceO @DaveChappelle Heey Girl, wappened to: 
(thank god trump is the only one right (far right) all the ti… https://t.co/NjivYqCtut","The poor do not have a car, and they do not show up at work they get fired. Public support is in short supply. This is how an unsocial, unfair market economy works for the Corona virus to bite and become unstoppable."
