,Positive,Negative
0,1,0
1,"#Coronavirus #Testing #DFW-The American Airline Center is a test site for those qualifying;  Sunday 3/22 the Ellis Davis Fieldhouse on S. Polk near 20, also opens.  More details on #KRLD newscasts and at http://KRLD.com pic.twitter.com/SuiT8dYi1s",
