,Positive,Negative
0,1,0
1,Coronavirus: 'They call it the apocalypse' - inside Italy's hardest-hit hospital - https://news.sky.com/story/coronavirus-they-call-it-the-apocalypse-inside-italys-hardest-hit-hospital-11960597 …,
