,Positive,Negative
0,0,2
1,You wouldn't have gotten the coronavirus if you would stan BTS.,"Some people carry the corona virus and are not experiencing death or extreme symptoms. If you have it, then perhaps it's not so bad?"
2,For some reason I knew this would happen... #really #Friday #TEXAS #COVID19,
