,Positive,Negative
0,0,1
1,Black people can perpetuate racism like black police officers discriminating. Or black people making coronavirus jokes ugh I hate it here,
2,Black people can perpetuate racism like black police officers discriminating. Or black people making coronavirus jokes  ugh I hate it here,
