,Positive,Negative
0,2,1
1,If want to count on Chinese numbers...,"Confirmed!

Fourteen people in UK tested for coronavirus!
 https://news.sky.com/story/fourteen-people-in-uk-tested-for-coronavirus-11916186 … #WOLLIV #DoomsdayClock #PrinceCharles #paris #usa #Uk #london #CoronavirusOutbreak #wuhan #StarTrekPicard #Davos #BREAKING #NickiMinajIsComing"
2,I have the coronavirus,
