,Positive,Negative
0,1,0
1,"“My wife got MANY trademarks in China! My daughter sang in Mandarin for President Xi in Mar-a-Lago! We have 60,000+ #coronavirus deaths in the US compared to mere 4000+ in China, although China is 4+ times larger in population! IT’S A SUCCESS STORY!” ",
2,"America First! • 25+% of Worldwide DEATHS • 33+% of Total Cases BUT • Only #Trump killed 60,000+ in 6 WEEKS! #coronavirus #TrumpLiesPeopleDie",
