,Positive,Negative
0,2,1
1,"Just another reminder, b/c l love pouring salt on drug war Americans, the reason you can’t prep your home with some basic medications like antibiotics and pain meds etc for emergencies -like #COVID19- is because of government.",
2,NYC becomes US first majoy epicentre for the great outbreak of 2020 coronavirus ,
3,"What does the Coronavirus and Jeffrey Epstein have in common?

",
