,Positive,Negative
0,2,0
1,Kinda feeling corona virus would be a blessing right now,"No matter how bored I get in quarantine, I will never get coronavirus. #boredinthehouse"
2,"RT @UNESCOchairGHE: We are happy to share some preliminary results of the survey on local, regional and national strategies to #ReopeningSc…",I was under the impression that he thought the coronavirus would stay in China. Curious.
3,RT @EuropeanWomen: Why the #EU gender equality strategy holds the key to an effective feminist #COVID19 response for women and girls @Europ…,"RT @peijin_zhang: #Beijing 's largest wholesale food market shutdown after the spike in #COVID19 cases. The city's Fengtai district is in ""…"
4,,"Say what ever you want 
Maybe, for real Now, all the bad shit goes away 
#badluck
#coronavirus_covid19_
#cold
Lets do thishttps://twitter.com/GraysonDolan/status/1237460450486304769 …"
