,Positive,Negative
0,3,1
1,You eating Coronavirus? ,"And World War 3 has trended, Coronavirus outbreak, and Kobe Bryant's tragic death, Lassa fever low-key eating up my country..This year na fire!! "
2,Coronavirus haults games in Italy scheduled for Sunday!!!,
3,"Inter-Sampdoria, Verona-Cagliari and Atalanta-Sassuolo (Serie A matches) will be cancelled tomorrow due to the Coronavirus emergency  in Italy.  #coronavirus #SerieA  (@FabrizioRomano)",
4,RT @disneydoc911: Lot of ppl asking about #COVID19 reboot. It’s happening. I’ve seen a handful per shift of new positives. Thankfully no on…,
5,"RT @UNmigration: Let's spread messages of compassion and empathy, and encourage those who are battling #COVID19. https://t.co/ZL8sVlRrz4",
6,"RT @Saudi_Gazette: #BREAKING: #SaudiArabia announces 3366 new #coronavirus cases, bringing the total number of cases in the kingdom to 123,…",
