,Positive,Negative
0,0,1
1,"This is probably the most important segment for every single American to watch. ""Freedom of conscience never endangers the public, it only threatens the powerful."" Tucker: Big Tech censors dissent over coronavirus lockdowns ",
2,"The good news about the Coronavirus is that it won’t last too long. After all it’s ""Made in China""

",
