,Positive,Negative
0,1,0
1,"Wtf.                                        Springfield Public Schools staff members under self-quarantine for coronavirus

(Via WWLP News)  https://www.wwlp.com/news/health/coronavirus/springfield-public-schools-staff-members-under-self-quarantine-for-coronavirus/ …","RT @ASlavitt: As I say here with my glasses on my forehead (so I have to be right), as the governor you have to risk the wrath of other peo…"
