,Positive,Negative
0,2,1
1,Exeter City Football Club confirms two positive coronavirus tests #ECFC,"News: first coronavirus case confirmed in the US
Me: you can have any virus you want, as long as it’s coronavirus #coronavirus #corona #FastAndFurious"
2,RT @DewanPandora: Could llamas cure #COVID19? Llamas produce two types of #antibodies: large ones like our own and small ones that squeeze…,
