,Positive,Negative
0,1,0
1,"3,270 reasons why most Americans won't be able to afford coronavirus testing. 

This doesn't look good for pandemic control...

#Coronavirius #coronavirususa #CoronavirusOutbreakhttps://twitter.com/burgessct/status/1231988498409775110 …",Sneak peak.... T-3 Hrs #PRAVduh @elonmusk #COVID19 #coronavirus 
