,Positive,Negative
0,0,1
1,"I wonder if they will finally record the movie, with everything that is going on with the coronavirus and if so, will Seungho finally confirm? #YooSeungHo","coping with coronavirus hysteria by convincing myself that it’s fine and that i don’t need to buy 2 weeks worth of canned food, which i’m sure will end up biting me in the ass when i’m inevitably quarantined"
