,Positive,Negative
0,8,2
1,"#coronavirus bioweapon or natural creation?
It doesn't matter.Theres a lot more here at right or wrong.  Its deadly and its coming.

Enjoy your life. Do what you've always wanted to do. Hug your kids. Reflect. Live well. Prepare. Fight.  

Live like you are going to die.","It will be the next two weeks and two months to watch for, eveyone. #coronavirus took 1.5 months from the initial spread in Hubei province. Just because the airports locked, doesn't mean sea and land routes arent open."
2,"Coronavirus shows those in power that your greatest political achievement is not your own achievements, but the interests of all citizens, most important and greatest interest of citizens is a safe life.  If a ruling party cannot protect this, it has no meaning!
#coronavirus https://twitter.com/JapanHayashis/status/1233178043738275840 …","More in South Korea. Hyundai has also shut down production too I believe. 
#coronavirus #WuhanCoronaviushttps://twitter.com/BNODesk/status/1225194441243287552 …"
3,,"Oh no bats! Also US:
#coronavirus https://twitter.com/corvidresearch/status/1225131107118530561 …"
4,,Coronavirus. Deal with it now.
5,,"5 Keys to CCP and Government Propaganda 
by @renminbingfa

Entire thread unrolled in link.
#coronavirus #Coronavirustruth #FakeNewshttps://threadreaderapp.com/thread/1235351294136725504.html …"
6,,"While we wait for more tests, our hcw are unprotected, and doing their best to fight this. This is horrendous and tragic incompetence. 

Must we have a repeat of Hubei? Of Wuhan? We will have our own Li Wenliangs ar this rate. 

#coronavirus #coronavirusla #LosAngeles #COVID19https://twitter.com/elisewho/status/1235711859140919296 …"
7,,"#coronavirus in Italy. This is repeating of what has happened in Wuhan. The people neglected, and the government scrambling to find a way to mitigate it. 

Italy has a better medical system than the USA. Think about that.

#COVID19 #CoronavirusUSAhttps://twitter.com/kr3at/status/1236792832247160844 …"
