,Positive,Negative
0,2,0
1,Second case of coronavirus confirmed in the US  https://twitter.com/i/events/1220730730893864960 …,
2,Coronavirus: Thousands stranded on cruise ship docked in Hong Kong could leave as early as Tuesday  https://twitter.com/i/events/1226077630262235136 …,
3,Coronavirus: WHO says world facing 'chronic shortage' of protective equipment as number of confirmed cases grows  https://twitter.com/i/events/1219057585707315201 …,
