,Positive,Negative
0,1,0
1,"""It says there's no cure for the new type of pneumonia at the moment and further research will be necessary."" #coronavirus #WHOhttps://twitter.com/NHKWORLD_News/status/1217173551226114048 …","""A preliminary investigation into viral pneumonia illnesses sickening dozens of people in and around #China has identified the possible cause as a new type of #coronavirus."" https://twitter.com/AP/status/1215140169675833344 …"
2," US resident, living in Seattle, WA, has been hospitalized for #coronavirus. He returned to the US from Wuhan, China a couple of days ago.  ""He's doing fine"", they say.  I hope he gets well soon. https://twitter.com/aroseblush/status/1219729556875227136 …","new #coronavirus has spread from China to #Japan.   Not good.  Take precautions, my friends and unknown yet-possible-to-be-future-friends, who are travelers.https://twitter.com/mhstein/status/1217769178830118912 …"
3,"@realDonaldTrump How are you & #TrumpAdministration planning to keep American citizens safe during #coronavirus epidemic? 
  
Can we get free masks to wear?  Will we be isolated in hospitals, apt buildings, etc? 

Do you even know about #coronavirus?  #WETHEPEOPLE want to know.https://twitter.com/B52Malmet/status/1221903619550842880 …","Does this help explain new #coronavirus? | Scientists Found Ancient, Never-Before-Seen Viruses in a Glacier https://www.vice.com/en_us/article/pkebx9/scientists-found-ancient-never-before-seen-viruses-in-a-glacier?utm_campaign=sharebutton … via @vice"
4,This video shows just how serious things are in #WuhanChina w/o a word spoken. #Coronavirus https://twitter.com/_MariettaDavis/status/1226277135096127488 …,
