,Positive,Negative
0,1,0
1,Trump thanks China's Xi Jinping for handling of coronavirus via https://www.cnbc.com/2020/01/24/trump-thanks-chinas-xi-jinping-for-handling-of-coronavirus.html …,"UK Researcher Predicts Over 250,000 Chinese Will Have Coronavirus In Ten Days https://www.slideshare.net/singh_br1762/r0-value-herd-immunity …"
