,Positive,Negative
0,1,0
1,"If the #coronavirus takes off as projected in the next few weeks around the world, an experienced steady leader like Biden is going to look a whole lot better than any inexperienced or revolutionary candidates.",Can someone explain? #coronavirus https://twitter.com/KittLieder/status/1221214340927324162 …
