,Positive,Negative
0,3,4
1,Ohh May Allah bless you with good health and speedy recovery Ameen😥,"Dude that corona virus is no jokeeeee thoughhhhh, that whole city that it started in is basically dead or dying rn."
2,,"San Francisco declares state of emergency over coronavirus outbreak #SanFrancisco #California #London #Italy
#CoronavirusDisease #Coronavirus #CoronavirusOutbreak #CoronavirusDiseaseUK
#UK #Wuhan #DiamondPrincess
#DiseaseX #Covid_19 #COVIDー19https://www.businessinsider.com/san-francisco-state-of-emergency-coronavirus-covid19-outbreak-2020-2 …"
3,,RT @vrajeshhirjee: So is the earth.
4,,RT @Blockchain_exp: AI Emerges As A Major Player In The Race To Find Covid-19 Therapies And Vaccines By @UzziLeadership via @forbes https:/…
