,Positive,Negative
0,1,0
1,#CoronaVIrus KUDOS to COSTA MESA CALIFORNIA for blocking transfer of positive tested corona patients to a 'dilapidated facility that has NO PROVISIONS for ISOLATING/QUARANTINING those patients.  It's in a residential neighborhood.  PROTECT YOUR SPACE/PEOPLE,#CoronaVirus update.... https://globalnews.ca/news/6481546/bc-coronavirus-case-confirmed/ Will the sussex's remain in Vancouver now?
