,Positive,Negative
0,1,0
1,coronavirus is just a massive load of scaremongering bullshit and its deffo only being blown up in the media to cover up something dodgy going on elsewhere,"remember when we was all gonna die from swine flu? then ebola? both of them died down after a few months. its the same cycle, just this time its called coronavirus. https://twitter.com/f0rceofnature_/status/1227738878515335169 …"
