,Positive,Negative
0,4,2
1,"""Where Coronavirus Is More Likely To Be Airborne, 5 Places To Avoid"" https://ift.tt/2Arqfvm #health #pharma","""Wuhan Coronavirus Outbreak Shows The Importance Of Sound Science, Sleuthing, And Cooperation"" https://ift.tt/2uxOe8W  #health #pharma"
2,"""Kidneys And Covid-19: Renal Manifestations Of The Novel Coronavirus"" https://ift.tt/3ciWWIg #health #pharma",
3,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…",
