,Positive,Negative
0,1,0
1,"Damn right it was helpful
@ChanelRion made sure to keep the true perpetrators of the #coronavirus catastrophe squarely in focus.

#China's #ChinaVirus will cost 1,000s of innocent lives & trillions in treasure...

They must NEVER be allowed to inflict this pain on anyone againhttps://twitter.com/oliverdarcy/status/1240703236987736065 …",
