,Positive,Negative
0,1,0
1,Doctors in US warn of imminent crisis as they run out of masks to protect from coronavirus https://www.independent.co.uk/news/world/americas/coronavirus-masks-us-ppe-protection-doctors-donald-trump-a9415351.html …,
