,Positive,Negative
0,0,1
1,WATCH THURSDAY: 'Race & Coronavirus: A Bay Area Conversation' virtual town hall about COVID-19 impact on African American community - ABC7 San Francisco ,
2,"'Race & Coronavirus: A Bay Area Conversation,' to air on KGO ",
