,Positive,Negative
0,1,0
1,"Did y’all know that the back of Lysol Disinfectant spray it says can be used against Sars, Coronavirus etc. I just found this out how long this disease been around??",
2,"Did y’all know that the back of Lysol  Disinfectant spray it says can be used against Sars, Coronavirus etc. I just found this out  how long this disease been around??",
