,Positive,Negative
0,2,0
1,"RT @steve_hanke: In #Modi's #India, #COVID19 victims are treated worse than livestock. Bodies are being tossed into the garbage. #Hospitals…",They kidnapped the doctor and journalists who wished blow about this virus. Do you believe they make coronavirus under control? Don't be naive!
2,H1N1 from bird to humans. Why coronavirus not from dogs?  The dog already positif coronavirus. Weird statement ,
