,Positive,Negative
0,0,1
1,"New York City is now counting more than 1 coronavirus death for every 500 people living there. If you think about a full crowd at Yankee Stadium, coronavirus has claimed about 108 of the fans. I'm still struggling to wrap my head around it. https://www.nytimes.com/interactive/2020/us/coronavirus-us-cases.html","NEW: Chinese health authorities have reported at least 15 new #coronavirus deaths, raising the death toll to 41

https://www.nytimes.com/2020/01/24/world/asia/china-coronavirus.html …"
