,Positive,Negative
0,0,1
1,"RT @srinivasiyc: If Maharashtra Government can do this,
Who is stopping Delhi Government ?",
2,"RT @ANI: #WATCH We appointed a team of scientists after #COVID19 outbreak. Firstly, simulation was done&amp;compounds were identified which can…",
