,Positive,Negative
0,0,2
1,We needed face masks during #TaalEruption2020 but there was a shortage due to hoarding &amp; a price increase. We still need them to protect ourselves from #coronavirus which came from China you people refused to ban inspite of lockdown even rushed to give it all away for free. ,"Way too late and only after the Philippine government made sure there was in fact a confirmed case of #coronavirus in the country. This administration is not only anti-poor, it's pro-China and anti-Filipino. "
2,,"Way too late and only after the Philippine government made sure there was in fact a confirmed case of #coronavirus in the country. This administration is not only anti-poor, it's pro-China and anti-Filipino.  https://twitter.com/cnnphilippines/status/1223007374547382272 …"
