,Positive,Negative
0,,"so, we all know that tories are willing to sacrifice those who might be more vulnerable to #covid19...but what are their plans for the fatalities? if they're so fiscally fit, wouldn't they realise that it makes more sense to provide full sick pay &amp; free treatment to sufferers?"
