,Positive,Negative
0,CW: #coronavirus . . . . More than half of the whole state’s cases = Indigenous people. Fuck all of the people I heard in the past week complaining about haircuts &amp; acting like everything is normal. Fuck the mayor of Grants who fired someone for not “opening up.” ,
