,Positive,Negative
0,3,2
1,The media forgot all about the Coronavirus pandemic.,"I smell something fishy.  US military approves 11 coronavirus quarantine camps next to major US airports which can treat 'up to 1,000 people' as the 13th American case is confirmed in California: https://dailym.ai/2uxtYVD "
2,Latin America is getting hit with the Coronavirus.,
3,The Coronavirus is a biological weapon that was created for the means of depopulation. Believe otherwise if you want to.,
