,Positive,Negative
0,2,0
1,RT @Ianblackford_MP: Memo to @Keir_Starmer it is notable that the Labour first minister in Wales recognises the need to protect jobs throug…,"Revealed: Test & trace, abandoned because system 'could only cope with 5 coronavirus cases a week' https://www.telegraph.co.uk/news/2020/05/30/revealed-test-trace-abandoned-system-could-cope-five-coronavirus/?WT.mc_id=tmgliveapp_androidshare_AvY0WnJTYNjt Poc a poc es van coneixent les causes del desastre a UK @diariARA @ARA_mon @estherveraARA @serra_cata @mirodavid @Ignasiara @gftordera"
2,"RT @doctor_oxford: As a palliative care doctor I would like to reassure people that no matter what length of time you have left to live, yo…",
