,Positive,Negative
0,1,0
1,"A mass wedding of has taken place in South Korea, with 6,000 couples getting married or renewing their vows.

The event saw many of the 30,000 attendees wearing face masks amid concerns over the coronavirus outbreak… https://www.instagram.com/p/B8SLzE1Hm3t/?igshid=9ecvkmrcd0yk …",
2,"A couple who returned from China days before their wedding placed themselves in quarantine and live-streamed their marriage to allay guests’ fears about coronavirus.

Joseph Yew and Kang Ting, from Singapore, steered… https://www.instagram.com/p/B8XWGeHniF3/?igshid=6gpgo2nh3nl5 …",
