,Positive,Negative
0,1,0
1,"Already two #schools in #France closing due to #CoronavirusOutbreak.

In France, two schools to shut as five British nationals among new coronavirus cases.

http://f24.my/69G1.T ",
2,"COULD INFECT 60% OF GLOBE
#Coronavirus decimates organs.

This is definitely frightening. https://twitter.com/H2OEcologist/status/1228824931703676928 …",
