,Positive,Negative
0,2,0
1,this coronavirus hahah ,As #COVID19 seems unstoppable. What should the world do now? The virus may be spreading stealthily in many more places. A modeling group at Imperial College London has estimated that about 2 thirds of the cases exported from China have yet to be detected 
2,Ppl really out here being openly racist against Chinese people just cause of the Coronavirus smh,
