,Positive,Negative
0,6,8
1,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…","Yes, I am the corona virus"
2,I’m muting everything coronavirus. I’ve had enough,"RT @drdavidsamadi: The WHO is now announcing that asymptomatic transfer of #COVID19 is rare.

This is a complete turnaround from their init…"
3,"I hope all of the business that are beneficiaries of any federal, state or other financial bailouts because of the #Coronavirus do the right thing and #payitforward to all of their affected employees",RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
4,,The coronavirus just the flu with some bop in it
