,Positive,Negative
0,13,2
1,"I feel so proud to be an Australian today lab first outside of China to re-create coronavirus, helping vaccine push - ABC News https://www.abc.net.au/news/2020-01-29/wuhan-coronavirus-created-in-australian-lab-outside-of-china/11906390 …",Coronavirus global death toll soars to nearly 500 https://cnn.it/3bc3g5f 
2,"World Health Organization: 1,320 cases of coronavirus so far https://thehill.com/policy/international/479934-world-health-organization-1320-cases-of-coronavirus-so-far …","Global coronavirus death toll passes 2,000

https://cnn.it/2u7zI8d "
3,WHO says China's efforts to contain coronavirus has bought the world time - https://www.9news.com.au/world/coronavirus-chinese-infection-cases-fall/3b8c3512-6fd8-4629-9a9f-15cc490446d9 …,Aussie stock market sheds $50 billion as investors spook on coronavirus fears - https://www.9news.com.au/national/coronavirus-outbreak-asx-200-loses-billions-as-investors-spook/b37c56ce-c825-4c3e-96fc-d30b8c66d31e …
4,"CNN: 5 things to know for February 14: Coronavirus, Election 2020, Taliban, White House.
https://www.cnn.com/2020/02/14/us/five-things-february-14-trnd/index.html …

via @GoogleNews",Man selling toilet paper online for thousands amid coronavirus panic - https://www.9news.com.au/national/coronavirus-toilet-paper-gumtree-seller-amid-covid-19-panic/d91130ba-c0e1-42e1-bc51-cf54a3957875 …
5,"http://NEWS.com.au : Coronavirus, China: Why Xi Jinping wore mask on Wuhan visit.
https://www.news.com.au/lifestyle/health/health-problems/message-in-xi-jinpings-face-mask-during-coronavirus-hospital-visit-in-beijing/news-story/c897fede343c10f3e75559b042e72257 …

via @GoogleNews",Coronavirus latest: Coles CEO explains logic behind four-pack toilet paper restriction - https://www.9news.com.au/national/coronavirus-supermarkets-buying-limits-woolworths-coles-iga-panic-buying/1b877058-1390-4aaf-a4bf-da5b78d0e9a1 …
6,"ABC News: Coronavirus COVID-19 sees 500 million people in China under lockdown.
https://www.abc.net.au/news/2020-02-15/coronavirus-lockdown-in-china-6.5-per-cent-worlds-population/11968114 …

via @GoogleNews",Bill Gates: Major coronavirus crisis can still be averted with 'shut down' - https://www.9news.com.au/world/coronavirus-bill-gates-crisis-aversion-still-possible-with-shut-down/5a5710c7-567e-46df-8025-af33045f0009 …
7,Coronavirus: Two more Aussie cruise ship evacuees test positive at Darwin quarantine centre  - https://www.9news.com.au/national/coronavirus-diamond-princess-cruise-ship-evacuees-moved-to-isolation-northern-territory/2aabfae2-5ff0-4db0-a6b9-ecec39557247 …,
8,‘Absolutely botched this’: Senator torches Trump’s coronavirus response by comparing it to South Korea https://www.rawstory.com/2020/03/absolutely-botched-this-senator-torches-trumps-coronavirus-response-by-comparing-it-to-south-korea/#.XmrMytT4Lvs.twitter …,
9,How to protect yourself from coronavirus while shopping https://www.9news.com.au/national/coronavirus-how-to-stay-safe-at-supermarkets/b9823a3f-fd28-4c31-b21a-04276854a6e6 …,
