,Positive,Negative
0,1,5
1,"Is the phrase ‘any PR is good PR’ a cliche or actually true? Case for consideration, the Milton Keynes conference centre that is hosting the inbound Coronavirus patients for 2 weeks?",The #coronavirus pandemic is boosting the #BigTech transformation to warp speed https://buff.ly/2ApFqVx
2,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…",#shielding #coronavirus Coronavirus: Shielders in England allowed outdoors again from Monday 
3,,#Wuhan novel coronavirus and avian flu: https://www.gov.uk/government/news/wuhan-novel-coronavirus-and-avian-flu-advice-for-travel-to-china … advice for travel to China from @PHE_uk
4,,"RT @C19Foundation: A brand new charity to help all those affected by #COVID19.

Please help us off the ground. A FOLLOW/RT would be greatly…"
