,Positive,Negative
23,"Our lil girl (3yo) stayed up to watch #Dragon launch. She came and told me... ""You know Mummy...the astronauts werent wearing a mask, they only wore a helmet"" #coronavirus #dragoncrew","105000 people dead of Coronavirus, cities burning, psychopath in the white house But hey, rocket go rrrrrrr "
24,#Robot dog reminds park goers about #socialdistancing due to #Coronavirus #COVID19 in Singapore,"A human woman once touched me . ..we got married, had children. .and then the Corona Virus happened. Never touch anyone. ..ever."
25,My uncle back in the UK died less than an hour ago. Not from CoronaVirus but from sepsis caused by neglect of dancing nurses who should have been treating his Leaukemia. Thank you #NHS for your incompetence. My condolences go out to those non-Covid patients who suffered from NHS.,Haven't you learnt anything? The Corona Virus is telling us to be antisocial.
26,#Quarantine - Work From Home I started a FACEBOOK Discussion Group to help people Work From Home Help others who need to get an income while quarantined in their... Join: https://is.gd/FNMmuX --- #Coronavirus #Covid19 #Outbreak #Stayathome #Virus,people were contracting Fear not corona virus. FEAR was the virus
27,How coronavirus spreads outdoors vs. indoors https://youtu.be/n6QwnzbRUyA via @YouTube #coronaviirusnono ,Coronavirus response caused a ‘much bigger economic shock’ than necessary: Niall Ferguson: https://aol.it/3eBUY7o via @AOL
28,Angela Merkel uses science background in coronavirus explainer https://youtu.be/22SQVZ4CeXA via @YouTube,So everyone just forgot about the corona virus now huh
29,The coronavirus updates should be interesting in about 14 days from now!,"I’m not much of a conspiracy theorist these days, but one has to wonder if somehow this is being used by some powers at large to distract from the fact the country hit 100,000 deaths from coronavirus this week. It’s all so surreal it’s all happening at once."
30,"This will change the way humans travel to space, can't stop thinking that people would start going to space if there's a pandemic on Earth @elonmusk #CrewDragon #LaunchAmerica #SpaceX #coronavirus #Covid_19 #SpaceXlaunchlive #NASA",BIG FUKKING DEAL!!! When is he not angry? Trump reportedly 'furious' that Germany's Angela Merkel turned down his G7 Summit invitation over coronavirus concerns 
31,"Reading @NatGeo as a child inspired my deep love of wildlife. Some seem otherworldly, others are magnificent &amp; cute. Knowing that some people trade &amp; eat exotic wildlife, I can only shake my head. Among others, I hope the #coronavirus compels a greater respect of wildlife.",Are u wearing ur face mask because of corona virus or because of police? 
32,#Nas and #Demi #kissing could potentially cure #coronavirus. #LoveIsland,Students in Taiwan worry over #coronavirus 
