,Positive,Negative
0,1,0
1,Man I’m hype hope the coronavirus doesn’t kill me,
2,Petition to have SXSW cancelled amid Coronavirus Outbreak - Sign the Petition! http://chng.it/vWW7y6y4  via @Change,
