,Positive,Negative
0,1,0
1,Coronavirus - South Africa: 1727 new cases of COVID-19 in South Africa @nicd_sa @MoetiTshidi @WHOAFRO @DrTedros @WHO Read More: http://bit.ly/2Xi6Cyx #Africa #SouthAfrica #COVID19 #Coronavirus #Health,
2,Coronavirus: Ghana's COVID-19 Update @mohgovgh @MoetiTshidi @WHOAFRO @DrTedros @WHO #Coronavirus #Ghana https://t.co/0zBjwE56Gt,
