,Positive,Negative
0,1,2
1,Thousands have been supported into hotels during coronavirus. But now the Government must ensure no one has to go back to the streets. I’ve taken action with @StMungos – will you? https://bit.ly/2SWDqKR,"We're removing all EU rules which hamper and stifle business - because we're good people.

Helloooooooooo .... Is a… https://t.co/wbKMzO27d4"
2,"#OneHealth 
The emergence, at some point, of a new coronavirus was an inevitability. Hopefully it has been contained-good surveillance & quick, transparent action saves lives https://twitter.com/john_jxw/status/1215835658020888576 …",
3,RT @nicolajanesharp: If you’re currently experiencing #EconomicAbuse including post-separation then please fill in our survey if it is safe…,
4,Connected threads. Check our Lucy's intricate weaves in our online shop https://t.co/5POeibQIoj Perfect for your an… https://t.co/1Y9IpcMTTG,
5,The latest Jigsaw News 0n-Line! https://t.co/6YJU42Vj4z Thanks to @stevebattersby @NicolaClose #covid19,
6,Help your business survive the #COVID19 pandemic and keep your team busy. Idled non-technical employees can still h… https://t.co/T9AevQ6jlr,
