,Positive,Negative
0,1,0
1,"#CoronaVirusUpdates The #Chinese are very quiet lately regardingthe number of people who have died from it. The last I heard was 1,500, two weeks ago. Washing the hands will hardly help. A #British woman has died from it. #COVID19",What about heroin addicts and alcoholics? #COVID19
