,Positive,Negative
0,Life or money 1st? If school & religion event was suspend because of #COVID19 Authorities should as mater of urgency suspend treat of commercial airline from operating for now; recent cases #France #Nigeria #Wales #Algeria was based on flight from #Italy @CNN @BBCWorld @ABC ,
