,Positive,Negative
0,,I've wanted to say this for a long time: I grew up watching you report for .@Citytv in #Toronto It makes my heart hurt EVERY TIME I see you on tv working under .@FoxNews' banner. It hurts doubly now knowing how much disinformation they spread abt #CoronaVirus | #pandemic #COVID19
