,Positive,Negative
0,0,1
1,"Gonna take years to recover I fear. Not gonna ""start"" getting back to norm until a #coronavirus vaccine is formulated. If only @trump did not D.I.L.L.I.G.A.F early on B far less loss life &amp; economy. But his re-election campaign took priority ahead of country AGAIN. #VoteBlue2020",I keep thinking months ago. How much damage @trump truly has wrought upon these U.S its people &amp; economy. ignoring repeated US intel WARNINGS #covid19. Downplaying coronavirus threat. dem hoax. Under control. 15 cases soon zero. Cases. 60k dead #VoteOutGOP
