,Positive,Negative
0,0,3
1,Coronavirus: 'Dangerous moment' as UK lockdown eases ,"RT @CCLG_UK: We're particularly concerned that #childhoodcancer diagnoses are not delayed during the current crisis. #SpotChildCancer, know…"
2,Coronavirus: Tory MPs call for change in 2m social distancing rule ,
3,Coronavirus: Italy's Tower of Pisa reopens after three months shut ,
