,Positive,Negative
0,2,3
1,Coronavirus: everything you need to know http://bit.ly/36Q0n6S pic.twitter.com/3PswsmGQgZ,146 new coronavirus deaths in England hospitals | Oxford Mail. #RIP 
2,RT @OxfordshireCC: Calling #Oxfordshire #businesses. If you're concerned about how to safely adapt the workplace because of social distanci…,"1. Seasonal flu is seasonal whereas Coronavirus is not so may keep growing and mutating
2. 0.05% of people who caught the flu have died from the virus in the U.S., according to CDC data. So Coronavirus is 4 times deadlier. 
3. 2% is one dead person on every bus"
3,RT @ThatTimWalker: Damniing: Johnson disbanded the Cabinet pandemic team six months before #COVID19 hit the UK (to focus on Brexit). https:…,"What is coronavirus? Symptoms, treatment and protecting yourself http://bit.ly/2SB0X3g pic.twitter.com/lTYIx3jWBr"
4,"RT @LeagueACS: As Britain grapples with the huge human health and economic impact of the #Covid19 pandemic, it is easy for us to forget the…","If a single case of Corona virus is transmitted due to your irresponsibility you should be ashamed. 

You could have used social media to the same effect. 

Climate control is important but so is preventing a pandemic.

Perhaps you logic is if 100,000,000 die it lowers carbon?"
5,Go cashless and use contactless to pay for your journey if you can. It helps to prevent the spread of #COVID19 https://t.co/sl6MInrkXS,"RT @GreenPartyMolly: Awful to hear that Brazil (pop 210m) has overtaken UK (pop 60m) in terms of #COVID19 deaths, with US (pop 330m) at top…"
